yearID,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,Los Angeles Lakers,29.2,67.0,15.0,64,18,8.55,-0.14,8.41,107.3,98.2,9.1,93.3,0.34600000000000003,0.153,0.525,0.484,12.7,30.6,0.24100000000000002,0.44299999999999995,13.4,73.1,0.222,82,19805,3276,7288,0.45,534,1656,0.322,2742,5632,0.48700000000000004,1521,2016,0.754,1056,2635,3691,1953,787,381,1325,1729,8607
2000,Portland Trail Blazers,29.6,59.0,23.0,59,23,6.4,-0.04,6.36,107.9,100.8,7.1,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.217,82,19830,3044,6635,0.45899999999999996,439,1223,0.359,2605,5412,0.48100000000000004,1956,2506,0.7809999999999999,917,2458,3375,1707,665,273,1288,2011,8483
2000,San Antonio Spurs,30.9,53.0,29.0,58,24,5.94,-0.02,5.92,105.0,98.6,6.4,90.8,0.34600000000000003,0.138,0.535,0.488,14.3,27.8,0.258,0.451,13.5,73.0,0.188,82,19730,3195,7047,0.45299999999999996,519,1326,0.391,2676,5721,0.46799999999999997,1407,1751,0.804,931,2444,3375,1810,592,416,1124,1770,8316
2000,Phoenix Suns,28.6,53.0,29.0,56,26,5.22,0.02,5.24,104.6,99.0,5.6,94.0,0.28600000000000003,0.184,0.532,0.491,15.2,29.3,0.217,0.45399999999999996,15.7,70.5,0.245,82,19730,3047,6640,0.45899999999999996,583,1487,0.392,2464,5153,0.478,1629,2008,0.8109999999999999,842,2612,3454,1857,559,422,1159,1786,8306
2000,Utah Jazz,31.5,55.0,27.0,54,28,4.46,0.05,4.52,107.3,102.3,5.0,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.47700000000000004,15.0,73.2,0.256,82,19855,3174,6827,0.465,394,1069,0.369,2780,5758,0.483,1558,1982,0.7859999999999999,1016,2373,3389,1852,671,381,1230,2020,8300
2000,Indiana Pacers,30.4,56.0,26.0,54,28,4.6,-0.45,4.15,108.5,103.6,4.9,93.1,0.302,0.22399999999999998,0.552,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.19699999999999998,82,19805,3137,6836,0.45899999999999996,344,1047,0.32899999999999996,2793,5789,0.48200000000000004,1649,2368,0.696,1117,2738,3855,1921,613,534,1143,1841,8267
2000,Sacramento Kings,27.5,44.0,38.0,49,33,2.91,0.12,3.04,105.0,102.1,2.9,99.3,0.27699999999999997,0.22699999999999998,0.526,0.486,13.9,27.7,0.209,0.479,15.1,69.7,0.198,82,19755,3169,7014,0.452,294,870,0.33799999999999997,2875,6144,0.46799999999999997,1574,2142,0.735,1145,2540,3685,1709,743,467,1443,1967,8206
2000,Miami Heat,29.2,52.0,30.0,50,32,3.11,-0.36,2.75,104.5,101.0,3.5,89.7,0.28300000000000003,0.18600000000000003,0.5329999999999999,0.495,14.5,28.2,0.20800000000000002,0.45299999999999996,13.3,72.9,0.22899999999999998,82,19830,3001,6664,0.45,581,1625,0.358,2420,5039,0.48,1573,2145,0.733,1008,2586,3594,1774,613,438,1425,1663,8156
2000,Minnesota Timberwolves,26.6,50.0,32.0,48,34,2.52,0.14,2.67,106.1,103.4,2.7,91.8,0.256,0.10400000000000001,0.525,0.485,12.9,29.4,0.2,0.474,14.0,73.0,0.25,82,19730,3054,6880,0.444,417,1260,0.331,2637,5620,0.469,1621,2175,0.745,1108,2420,3528,1741,795,286,1259,2223,8146
2000,Charlotte Hornets,28.7,49.0,33.0,49,33,2.67,-0.34,2.33,104.3,101.4,2.9,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.478,14.6,73.2,0.198,82,19780,3108,6946,0.447,546,1611,0.33899999999999997,2562,5335,0.48,1363,1960,0.695,1042,2483,3525,1878,657,345,1152,1776,8125
2000,New York Knicks,29.5,50.0,32.0,46,36,1.46,-0.16,1.3,102.5,100.9,1.6,89.2,0.28300000000000003,0.147,0.527,0.48200000000000004,14.4,24.7,0.221,0.455,13.6,73.1,0.251,82,19855,3057,6911,0.442,470,1397,0.336,2587,5514,0.469,1531,2116,0.7240000000000001,1073,2590,3663,1911,554,618,1281,1962,8115
2000,Seattle SuperSonics,28.5,45.0,37.0,44,38,0.95,0.22,1.17,105.6,104.6,1.0,93.4,0.282,0.23199999999999998,0.52,0.48700000000000004,12.9,28.5,0.196,0.483,14.0,69.6,0.193,82,19805,3093,6771,0.457,458,1246,0.368,2635,5525,0.47700000000000004,1467,1934,0.759,1022,2558,3580,2098,744,433,1368,1973,8111
2000,Detroit Pistons,28.3,42.0,40.0,45,37,1.44,-0.31,1.13,107.3,105.8,1.5,95.7,0.37799999999999995,0.184,0.5479999999999999,0.49200000000000005,14.3,26.8,0.295,0.499,15.4,71.6,0.249,82,19905,3226,6910,0.467,248,716,0.34600000000000003,2978,6194,0.48100000000000004,1379,1769,0.78,1016,2471,3487,2205,622,444,1139,1913,8079
2000,Philadelphia 76ers,27.1,49.0,33.0,45,37,1.34,-0.32,1.02,101.5,100.0,1.5,92.7,0.32899999999999996,0.095,0.501,0.457,14.2,31.4,0.233,0.466,16.2,69.9,0.22899999999999998,82,19780,2935,6533,0.449,339,1001,0.33899999999999997,2596,5532,0.469,1863,2458,0.758,884,2635,3519,2023,732,480,1206,1670,8072
2000,Orlando Magic,26.3,41.0,41.0,43,39,0.68,-0.26,0.43,102.4,101.7,0.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.22399999999999998,0.47600000000000003,15.9,69.9,0.226,82,19830,2979,6881,0.433,477,1374,0.34700000000000003,2502,5507,0.45399999999999996,1601,2041,0.784,1040,2315,3355,1688,720,393,1119,1913,8036
2000,Milwaukee Bucks,28.2,42.0,40.0,42,40,0.22,-0.28,-0.06,108.2,107.9,0.3,92.7,0.29,0.157,0.539,0.494,13.8,30.0,0.228,0.496,14.6,69.6,0.254,82,19780,3021,6430,0.47,407,1128,0.361,2614,5302,0.493,1542,2029,0.76,966,2560,3526,1925,633,396,1243,1865,7991
2000,Dallas Mavericks,26.3,40.0,42.0,39,43,-0.57,0.29,-0.29,106.6,107.2,-0.6,94.9,0.248,0.188,0.532,0.49,12.6,25.5,0.2,0.488,14.2,66.1,0.21,82,19755,2980,6882,0.433,425,1171,0.363,2555,5711,0.447,1583,2068,0.765,1098,2449,3547,1947,666,544,1137,1989,7968
2000,Toronto Raptors,29.3,45.0,37.0,41,41,-0.16,-0.3,-0.46,104.7,104.9,-0.2,92.5,0.3,0.17,0.511,0.46399999999999997,12.7,30.1,0.23,0.48,14.2,71.8,0.247,82,19855,2977,6734,0.442,343,919,0.373,2634,5815,0.45299999999999996,1653,2205,0.75,1010,2499,3509,1941,715,363,1427,2219,7950
2000,Houston Rockets,26.3,34.0,48.0,39,43,-0.87,0.3,-0.57,104.8,105.7,-0.9,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.23600000000000002,0.48100000000000004,12.5,71.6,0.201,82,19805,3010,6681,0.451,335,890,0.376,2675,5791,0.462,1566,2107,0.743,1064,2438,3502,1771,593,383,1320,2149,7921
2000,Boston Celtics,25.4,35.0,47.0,39,43,-0.76,-0.24,-1.0,104.8,105.6,-0.8,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.23600000000000002,0.498,15.8,73.8,0.306,82,19755,2962,6380,0.46399999999999997,329,854,0.385,2633,5526,0.47600000000000003,1661,2150,0.773,936,2426,3362,2041,629,446,1220,2013,7914
2000,New Jersey Nets,27.3,31.0,51.0,38,44,-1.04,-0.15,-1.18,105.1,106.3,-1.2,92.5,0.297,0.2,0.517,0.46799999999999997,12.6,28.1,0.233,0.491,15.2,67.2,0.223,82,19855,2952,6393,0.462,330,882,0.374,2622,5511,0.47600000000000003,1652,2214,0.746,927,2666,3593,1819,614,551,1233,1716,7886
2000,Denver Nuggets,25.9,35.0,47.0,35,47,-2.12,0.36,-1.76,103.5,105.8,-2.3,94.7,0.306,0.20199999999999999,0.517,0.47600000000000003,14.0,29.2,0.222,0.479,13.0,71.6,0.235,82,19755,2996,7140,0.42,345,1069,0.32299999999999995,2651,6071,0.43700000000000006,1497,2147,0.6970000000000001,1300,2438,3738,1851,731,356,1302,2043,7834
2000,Washington Wizards,28.0,29.0,53.0,32,50,-3.28,-0.19,-3.47,103.5,107.0,-3.5,92.7,0.315,0.133,0.521,0.47600000000000003,14.8,30.6,0.23399999999999999,0.489,13.9,71.7,0.273,82,19830,2993,6776,0.442,208,643,0.32299999999999995,2785,6133,0.45399999999999996,1577,2226,0.708,1147,2468,3615,1817,791,386,1284,1939,7771
2000,Cleveland Cavaliers,27.2,32.0,50.0,31,51,-3.5,-0.14,-3.64,100.4,104.0,-3.6,95.7,0.327,0.136,0.516,0.46799999999999997,15.6,28.1,0.245,0.474,15.1,71.2,0.275,82,19830,2974,6462,0.46,446,1202,0.371,2528,5260,0.48100000000000004,1345,1827,0.736,921,2619,3540,1931,582,524,1231,1947,7739
2000,Vancouver Grizzlies,25.3,22.0,60.0,25,57,-5.62,0.52,-5.1,102.3,108.5,-6.2,91.0,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.502,14.1,70.6,0.231,82,19830,3000,6807,0.441,258,814,0.317,2742,5993,0.45799999999999996,1477,1987,0.743,1146,2570,3716,1548,500,461,1266,1718,7735
2000,Atlanta Hawks,27.6,28.0,54.0,26,56,-5.38,-0.04,-5.41,102.0,107.9,-5.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.48100000000000004,11.3,71.0,0.196,82,19855,2892,6441,0.449,324,898,0.361,2568,5543,0.46299999999999997,1594,2060,0.774,1005,2324,3329,1700,608,346,1381,1881,7702
2000,Golden State Warriors,26.9,19.0,63.0,20,62,-8.27,0.64,-7.63,99.8,108.4,-8.6,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.21,0.499,14.6,69.1,0.259,82,19830,2897,6374,0.455,351,937,0.375,2546,5437,0.46799999999999997,1410,1805,0.7809999999999999,802,2521,3323,1588,515,349,1201,1983,7555
2000,Chicago Bulls,26.0,17.0,65.0,15,67,-9.4,0.17,-9.23,94.2,104.6,-10.4,89.4,0.33799999999999997,0.16699999999999998,0.49,0.44299999999999995,18.0,29.9,0.24,0.484,14.5,69.9,0.24,82,19705,2877,6757,0.426,429,1267,0.33899999999999997,2448,5490,0.446,1363,1826,0.746,955,2377,3332,1479,578,494,1325,1821,7546
2000,Los Angeles Clippers,24.2,15.0,67.0,13,69,-11.52,0.8,-10.73,97.8,110.1,-12.3,93.9,0.27,0.188,0.499,0.45799999999999996,14.9,26.1,0.20199999999999999,0.507,13.1,69.6,0.22,82,19805,2565,6180,0.415,340,1032,0.32899999999999996,2225,5148,0.43200000000000005,1482,2089,0.7090000000000001,1032,2323,3355,1645,646,383,1557,1908,6952
2001,Los Angeles Lakers,29.5,58.0,24.0,63,19,7.76,0.16,7.92,106.6,98.0,8.6,89.6,0.374,0.175,0.541,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,82,20080,3132,6969,0.449,479,1353,0.354,2653,5616,0.47200000000000003,1600,2075,0.7709999999999999,987,2705,3692,1852,793,432,1221,1596,8343
2001,Portland Trail Blazers,27.1,55.0,27.0,57,25,5.82,0.25,6.07,105.6,99.6,6.0,94.4,0.298,0.19399999999999998,0.529,0.484,13.4,27.2,0.23,0.46,14.5,70.7,0.18100000000000002,82,19780,3112,6798,0.45799999999999996,562,1481,0.379,2550,5317,0.48,1474,1874,0.787,975,2500,3475,1844,672,386,1123,1928,8260
2001,San Antonio Spurs,32.0,53.0,29.0,55,27,4.7,0.31,5.0,107.6,102.4,5.2,89.8,0.363,0.135,0.546,0.49700000000000005,15.1,30.2,0.273,0.473,15.6,73.2,0.301,82,19905,3109,6685,0.465,439,1275,0.344,2670,5410,0.494,1594,2333,0.6829999999999999,1085,2583,3668,1888,564,490,1184,1872,8251
2001,Phoenix Suns,26.6,53.0,29.0,53,29,4.28,0.32,4.61,107.1,102.6,4.5,93.2,0.29100000000000004,0.20199999999999999,0.544,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.244,82,19805,3085,6716,0.45899999999999996,517,1357,0.381,2568,5359,0.479,1552,1954,0.794,831,2571,3402,1740,618,492,1141,1907,8239
2001,Utah Jazz,30.1,50.0,32.0,53,29,4.2,0.33,4.52,106.5,101.8,4.7,89.1,0.29600000000000004,0.165,0.539,0.49700000000000005,14.8,30.0,0.225,0.47,14.3,72.4,0.223,82,19955,3048,6972,0.43700000000000006,429,1164,0.369,2619,5808,0.451,1482,1984,0.747,1118,2529,3647,2004,599,519,1080,1745,8007
2001,Indiana Pacers,29.2,56.0,26.0,51,31,3.38,0.37,3.74,108.4,104.8,3.6,91.7,0.349,0.191,0.535,0.498,13.3,31.1,0.23800000000000002,0.46799999999999997,12.2,72.5,0.23399999999999999,82,19955,3013,6873,0.43799999999999994,490,1346,0.364,2523,5527,0.456,1476,2068,0.7140000000000001,1069,2450,3519,1803,674,481,1245,2071,7992
2001,Sacramento Kings,28.2,56.0,26.0,54,28,4.28,-0.65,3.64,103.6,98.9,4.7,90.6,0.35100000000000003,0.124,0.518,0.46799999999999997,14.7,31.2,0.262,0.46,14.5,72.5,0.18600000000000003,82,19830,3148,6871,0.45799999999999996,322,901,0.35700000000000004,2826,5970,0.473,1364,1737,0.785,1002,2470,3472,2083,682,456,1136,1900,7982
2001,Miami Heat,28.2,52.0,30.0,52,30,3.88,-0.74,3.14,108.8,104.6,4.2,92.1,0.276,0.218,0.542,0.499,12.8,28.1,0.217,0.473,14.4,71.1,0.253,82,19805,3029,6649,0.456,466,1169,0.39899999999999997,2563,5480,0.46799999999999997,1454,1986,0.732,999,2422,3421,1792,657,409,1252,1733,7978
2001,Minnesota Timberwolves,26.7,45.0,37.0,48,34,2.29,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.5379999999999999,0.49200000000000005,14.0,27.5,0.244,0.475,12.6,71.9,0.20600000000000002,82,19830,2943,6494,0.45299999999999996,504,1412,0.35700000000000004,2439,5082,0.48,1582,2086,0.758,919,2524,3443,1613,587,358,1204,1657,7972
2001,Charlotte Hornets,28.6,51.0,31.0,48,34,2.21,0.42,2.63,100.3,98.0,2.3,93.1,0.292,0.156,0.506,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,82,19780,2960,6289,0.47100000000000003,325,852,0.381,2635,5437,0.485,1714,2280,0.752,943,2383,3326,2110,661,463,1296,2107,7959
2001,New York Knicks,29.8,48.0,34.0,50,32,2.63,-0.65,1.98,101.2,98.2,3.0,86.7,0.27899999999999997,0.18,0.523,0.47600000000000003,14.6,24.2,0.222,0.45299999999999996,14.7,74.3,0.24,82,19780,2979,6877,0.433,512,1444,0.355,2467,5433,0.45399999999999996,1448,1964,0.737,1044,2583,3627,1970,552,538,1136,1820,7918
2001,Seattle SuperSonics,27.4,47.0,35.0,45,37,1.35,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,0.48200000000000004,13.0,28.6,0.19899999999999998,0.478,14.2,71.9,0.23800000000000002,82,19830,2884,6262,0.461,445,1094,0.40700000000000003,2439,5168,0.47200000000000003,1673,2340,0.715,902,2712,3614,1778,568,576,1145,1551,7886
2001,Detroit Pistons,30.9,50.0,32.0,48,34,2.29,-0.57,1.73,101.1,98.5,2.6,87.1,0.299,0.221,0.515,0.469,13.7,24.3,0.22699999999999998,0.46,15.3,72.7,0.214,82,19855,2919,6880,0.424,389,1112,0.35,2530,5768,0.439,1610,2233,0.721,1108,2626,3734,1629,613,447,1304,1955,7837
2001,Philadelphia 76ers,29.9,47.0,35.0,48,34,2.26,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.16699999999999998,0.51,0.46799999999999997,12.1,30.8,0.213,0.47600000000000003,13.3,73.2,0.212,82,19780,3004,6417,0.46799999999999997,369,1057,0.349,2635,5360,0.49200000000000005,1447,1899,0.762,960,2481,3441,1963,672,419,1257,1745,7824
2001,Orlando Magic,28.2,46.0,36.0,48,34,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.24600000000000002,0.456,14.1,74.5,0.222,82,19855,2902,6487,0.447,262,803,0.326,2640,5684,0.46399999999999997,1697,2277,0.745,1075,2600,3675,1692,690,408,1292,1673,7763
2001,Milwaukee Bucks,27.9,44.0,38.0,41,41,0.02,0.52,0.55,105.6,105.6,0.0,91.6,0.299,0.17600000000000002,0.53,0.491,14.3,29.1,0.21899999999999997,0.488,13.9,69.8,0.19899999999999998,82,19830,2773,6485,0.428,592,1633,0.363,2181,4852,0.45,1621,2190,0.74,897,2367,3264,1708,769,336,1285,1952,7759
2001,Dallas Mavericks,26.0,43.0,39.0,44,38,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.46399999999999997,15.6,69.8,0.29,82,19805,2944,6757,0.436,332,1054,0.315,2612,5703,0.45799999999999996,1490,1973,0.755,970,2529,3499,1905,775,429,1250,1864,7710
2001,Toronto Raptors,27.7,41.0,41.0,40,42,-0.2,-0.57,-0.77,102.0,102.2,-0.2,89.4,0.312,0.18,0.519,0.47100000000000003,14.5,27.0,0.239,0.452,12.8,71.4,0.235,82,19680,2833,6453,0.439,275,848,0.324,2558,5605,0.456,1704,2245,0.759,1016,2370,3386,1647,630,383,1391,1913,7645
2001,Houston Rockets,27.9,40.0,42.0,34,48,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.28600000000000003,0.21,0.511,0.47,12.8,28.3,0.21100000000000002,0.47600000000000003,12.1,71.8,0.223,82,19980,2828,6431,0.44,396,1159,0.342,2432,5272,0.461,1539,2009,0.7659999999999999,921,2595,3516,1763,563,487,1244,1926,7591
2001,Boston Celtics,27.1,32.0,50.0,36,46,-1.7,-0.39,-2.08,100.0,101.8,-1.8,94.7,0.325,0.162,0.498,0.45299999999999996,14.2,29.3,0.23399999999999999,0.466,14.0,72.2,0.233,82,19780,2937,7175,0.409,282,964,0.293,2655,6211,0.42700000000000005,1428,2024,0.706,1345,2385,3730,1788,742,410,1301,1727,7584
2001,New Jersey Nets,24.3,31.0,51.0,32,50,-2.89,0.66,-2.23,101.3,104.5,-3.2,89.6,0.319,0.16399999999999998,0.514,0.47600000000000003,14.9,28.3,0.221,0.466,12.0,71.1,0.217,82,20030,2896,6467,0.44799999999999995,360,1063,0.33899999999999997,2536,5404,0.469,1429,2061,0.693,962,2559,3521,1585,490,513,1293,1775,7581
2001,Denver Nuggets,25.9,36.0,46.0,35,47,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.33799999999999997,0.252,0.521,0.473,14.7,25.3,0.25,0.493,16.0,72.7,0.256,82,19830,2890,6532,0.442,220,659,0.33399999999999996,2670,5873,0.455,1561,2040,0.765,1015,2440,3455,1708,642,436,1350,1904,7561
2001,Washington Wizards,26.9,30.0,52.0,28,54,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.10099999999999999,0.509,0.45899999999999996,15.4,29.7,0.239,0.47700000000000004,14.1,71.1,0.248,82,19730,2781,6550,0.425,361,1084,0.33299999999999996,2420,5466,0.44299999999999995,1629,2146,0.759,909,2337,3246,1603,649,407,1208,1982,7552
2001,Cleveland Cavaliers,26.2,23.0,59.0,25,57,-5.73,0.79,-4.94,99.6,105.8,-6.2,91.7,0.289,0.145,0.51,0.46399999999999997,14.9,26.1,0.223,0.491,13.8,69.8,0.19399999999999998,82,19880,2800,6501,0.431,340,984,0.34600000000000003,2460,5517,0.446,1599,2146,0.745,1033,2608,3641,1900,665,455,1183,1753,7539
2001,Vancouver Grizzlies,27.5,26.0,56.0,26,56,-5.05,-0.25,-5.3,100.0,105.5,-5.5,91.8,0.32799999999999996,0.165,0.504,0.452,13.9,25.7,0.249,0.488,14.9,70.0,0.258,82,19780,2870,6539,0.439,325,947,0.34299999999999997,2545,5592,0.455,1457,1892,0.77,894,2431,3325,1899,586,359,1291,1733,7522
2001,Atlanta Hawks,26.1,25.0,57.0,26,56,-5.21,-0.34,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.20600000000000002,0.47200000000000003,13.8,70.8,0.249,82,19730,2876,6668,0.431,333,933,0.35700000000000004,2543,5735,0.44299999999999995,1374,1811,0.759,1028,2490,3518,1559,634,387,1368,1863,7459
2001,Golden State Warriors,27.0,19.0,63.0,23,59,-6.67,-0.08,-6.75,100.6,107.8,-7.2,92.7,0.348,0.131,0.514,0.46,15.7,29.7,0.264,0.503,14.1,71.8,0.23600000000000002,82,19880,2694,6258,0.43,478,1384,0.345,2216,4874,0.455,1423,1874,0.759,813,2435,3248,1630,633,304,1122,1726,7289
2001,Chicago Bulls,26.6,17.0,65.0,17,65,-9.05,0.94,-8.11,97.8,107.4,-9.6,94.1,0.282,0.134,0.47,0.429,13.9,33.3,0.19899999999999998,0.504,15.0,69.7,0.22699999999999998,82,19905,2755,6198,0.444,391,1115,0.35100000000000003,2364,5083,0.465,1374,1727,0.7959999999999999,773,2524,3297,1520,545,346,1189,1863,7275
2001,Los Angeles Clippers,23.2,15.0,67.0,16,66,-9.1,0.01,-9.09,97.2,107.3,-10.1,89.3,0.298,0.14800000000000002,0.495,0.45,15.1,26.6,0.22,0.499,14.3,70.3,0.254,82,19855,2721,6411,0.424,329,950,0.34600000000000003,2392,5461,0.43799999999999994,1410,1909,0.7390000000000001,926,2260,3186,1810,675,379,1292,1902,7181
2002,Los Angeles Lakers,27.0,61.0,21.0,61,21,7.61,0.0,7.61,109.0,101.1,7.9,95.6,0.308,0.166,0.539,0.49700000000000005,12.4,27.9,0.231,0.467,13.6,71.7,0.185,82,19880,3200,6930,0.462,621,1645,0.37799999999999995,2579,5285,0.488,1608,1994,0.8059999999999999,918,2568,3486,1811,581,392,992,1842,8629
2002,Portland Trail Blazers,27.9,58.0,24.0,60,22,7.12,0.03,7.15,109.4,101.7,7.7,92.1,0.313,0.21,0.534,0.498,11.8,28.8,0.218,0.45299999999999996,13.0,72.0,0.233,82,19755,3267,7003,0.467,426,1160,0.36700000000000005,2841,5843,0.486,1618,2154,0.7509999999999999,1013,2702,3715,1958,741,375,1128,1560,8578
2002,San Antonio Spurs,28.5,58.0,24.0,59,23,6.21,0.07,6.28,106.5,99.7,6.8,90.0,0.353,0.19,0.539,0.49200000000000005,13.8,27.2,0.262,0.45299999999999996,13.7,71.9,0.18899999999999997,82,19780,3150,6840,0.461,510,1439,0.354,2640,5401,0.489,1494,2138,0.6990000000000001,1022,2607,3629,1882,625,478,1040,1823,8304
2002,Phoenix Suns,27.6,57.0,25.0,53,29,4.26,0.16,4.41,112.2,107.7,4.5,92.8,0.28800000000000003,0.237,0.5529999999999999,0.507,11.3,26.1,0.23199999999999998,0.485,12.9,70.7,0.239,82,19830,3087,6893,0.44799999999999995,620,1660,0.373,2467,5233,0.47100000000000003,1446,1917,0.754,942,2440,3382,1804,665,384,1119,1700,8240
2002,Utah Jazz,26.1,52.0,30.0,53,29,4.16,-0.49,3.67,104.0,99.5,4.5,91.8,0.28,0.175,0.515,0.47600000000000003,13.4,29.2,0.20600000000000002,0.45899999999999996,14.9,71.6,0.213,82,19805,3175,6887,0.461,396,1047,0.37799999999999995,2779,5840,0.47600000000000003,1399,1754,0.7979999999999999,1059,2562,3621,1993,524,427,1097,1739,8145
2002,Indiana Pacers,26.7,50.0,32.0,51,31,3.38,0.2,3.58,109.0,105.3,3.7,90.5,0.255,0.152,0.532,0.49,12.5,31.3,0.203,0.48200000000000004,12.7,73.7,0.218,82,19830,3131,6681,0.469,489,1292,0.37799999999999995,2642,5389,0.49,1263,1672,0.755,968,2333,3301,1926,698,364,1124,1732,8014
2002,Sacramento Kings,26.9,45.0,37.0,50,32,3.02,0.22,3.24,108.9,105.6,3.3,89.0,0.25,0.193,0.54,0.505,13.2,29.4,0.18899999999999997,0.485,14.5,68.1,0.20600000000000002,82,19780,2998,6989,0.429,320,994,0.322,2678,5995,0.447,1693,2344,0.722,1334,2493,3827,1706,650,523,1378,1884,8009
2002,Miami Heat,29.0,49.0,33.0,50,32,2.99,0.22,3.21,107.4,104.0,3.4,89.3,0.285,0.198,0.528,0.485,13.5,31.8,0.218,0.489,14.2,73.3,0.20199999999999999,82,19905,3041,6577,0.462,593,1583,0.375,2448,4994,0.49,1321,1767,0.748,841,2557,3398,1847,596,388,1157,1788,7996
2002,Minnesota Timberwolves,26.2,49.0,33.0,48,34,2.21,-0.46,1.75,103.4,101.0,2.4,92.5,0.29100000000000004,0.289,0.52,0.47600000000000003,12.8,24.1,0.223,0.46399999999999997,15.1,72.9,0.245,82,19905,2935,6580,0.446,405,1195,0.33899999999999997,2530,5385,0.47,1663,2155,0.772,930,2568,3498,1884,658,436,1249,1876,7938
2002,Charlotte Hornets,29.5,50.0,32.0,48,34,2.13,-0.45,1.69,104.8,102.4,2.4,90.0,0.31,0.24,0.54,0.49700000000000005,14.3,24.4,0.235,0.474,14.8,70.5,0.20600000000000002,82,19855,2913,6363,0.45799999999999996,438,1211,0.36200000000000004,2475,5152,0.48,1668,2249,0.742,907,2566,3473,1643,625,537,1180,1575,7932
2002,New York Knicks,29.0,43.0,39.0,46,36,1.6,-0.33,1.27,102.1,100.3,1.8,88.9,0.327,0.111,0.507,0.452,14.6,31.7,0.255,0.46,14.2,72.1,0.20800000000000002,82,19830,3004,6671,0.45,466,1318,0.354,2538,5353,0.474,1451,1901,0.763,1085,2444,3529,1926,702,368,1172,1613,7925
2002,Seattle SuperSonics,28.0,44.0,38.0,46,36,1.57,-0.32,1.25,107.0,105.3,1.7,93.2,0.278,0.24100000000000002,0.5329999999999999,0.493,12.6,26.3,0.21,0.486,14.4,69.2,0.215,82,19830,2852,6731,0.424,699,1946,0.359,2153,4785,0.45,1498,1960,0.764,891,2570,3461,1722,793,292,1114,1776,7901
2002,Detroit Pistons,29.9,44.0,38.0,44,38,0.89,0.32,1.21,105.6,104.6,1.0,90.3,0.381,0.132,0.529,0.47200000000000003,15.4,33.5,0.29100000000000004,0.484,15.9,71.7,0.28600000000000003,82,19830,3042,6816,0.446,403,1194,0.33799999999999997,2639,5622,0.469,1402,1907,0.735,1039,2515,3554,1990,716,490,1189,1734,7889
2002,Philadelphia 76ers,28.3,44.0,38.0,44,38,0.96,-0.4,0.57,104.3,103.3,1.0,89.7,0.32,0.151,0.513,0.466,13.3,30.6,0.23800000000000002,0.465,13.3,72.2,0.226,82,19830,2869,6374,0.45,280,842,0.33299999999999996,2589,5532,0.46799999999999997,1853,2430,0.763,1109,2349,3458,1999,749,523,1353,1971,7871
2002,Orlando Magic,26.1,42.0,40.0,42,40,0.27,-0.34,-0.07,104.1,103.8,0.3,91.9,0.32799999999999996,0.182,0.527,0.47700000000000004,14.2,27.0,0.253,0.469,13.2,71.0,0.22699999999999998,82,19805,2970,6668,0.445,408,1147,0.35600000000000004,2562,5521,0.46399999999999997,1498,2026,0.7390000000000001,1083,2474,3557,1714,510,540,1214,1624,7846
2002,Milwaukee Bucks,24.4,39.0,43.0,40,42,-0.46,0.38,-0.09,105.5,106.0,-0.5,90.1,0.304,0.172,0.519,0.47600000000000003,13.8,31.3,0.225,0.47700000000000004,12.1,69.9,0.19399999999999998,82,19855,2948,6582,0.44799999999999995,387,1026,0.377,2561,5556,0.461,1529,1980,0.772,968,2483,3451,1891,572,470,1196,1752,7812
