yearID,home_win,home_team,h_PTS,h_TRB,h_AST,h_STL,h_BLK,h_TOV,h_3P,away_team,a_PTS,a_TRB,a_AST,a_STL,a_BLK,a_TOV,a_3P
2005,0,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,0,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3
2005,0,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7
2005,0,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5
2005,0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0
2005,0,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2
2005,1,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0
2005,0,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1
2005,1,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,1,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7
2005,0,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,0,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9
2005,0,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3
2005,0,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4
2005,0,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5
2005,1,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1
2005,0,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2
2005,0,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1
2005,0,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7
2005,1,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3
2005,1,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7
2005,1,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9
2005,0,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6
2005,1,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2
2005,1,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7
2005,0,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0
2005,1,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7
2005,0,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0
2005,0,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1
2005,1,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3
2005,0,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,0,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,0,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1
2005,0,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4
2005,0,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7
2005,1,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3
2005,1,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9
2005,1,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,0,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7
2005,0,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8
2005,1,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6
2005,0,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2
2005,0,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4
2005,0,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8
2005,0,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6
2005,0,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9
2005,0,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3
2005,0,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4
2005,1,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3
2005,1,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1
2005,0,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,1,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0
2005,1,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1
2005,0,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6
2005,0,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9
2005,1,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9
2005,1,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,1,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7
2005,1,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9
2005,1,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3
2005,0,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,1,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4
2005,0,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6
2005,0,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,0,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7
2005,0,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1
2005,0,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4
2005,1,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8
2005,1,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7
2005,0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7
2005,1,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6
2005,1,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3
2005,1,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1
2005,1,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6
2005,0,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9
2005,1,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8
2005,0,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3
2005,0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4
2005,0,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,0,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4
2005,1,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1
2005,0,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,0,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4
2005,0,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9
2005,0,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5
2005,1,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6
2005,0,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7
2005,1,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0
2005,0,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9
2005,0,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6
2005,0,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3
2005,1,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,0,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4
2005,1,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8
2005,0,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,0,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4
2005,0,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6
2005,0,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9
2005,0,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7
2005,1,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9
2005,0,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,0,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9
2005,1,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7
2005,1,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5
2005,0,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2
2005,0,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7
2005,1,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0
2005,0,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6
2005,0,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8
2005,0,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6
2005,0,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2
2005,1,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7
2005,1,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3
2005,0,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4
2005,0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6
2005,0,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8
2005,1,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,0,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7
2005,0,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0
2005,1,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6
2005,1,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9
2005,0,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1
2005,0,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4
2005,0,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9
2005,0,Philadelphia 76ers,99.1,42.0,20.9,9.2,3.9,15.5,6.2,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9
2005,0,Chicago Bulls,94.5,43.8,21.3,7.0,4.5,16.7,6.2,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7
2005,1,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5
2005,1,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7
2005,0,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2
2005,0,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0
2005,1,Washington Wizards,100.5,42.8,19.1,8.7,4.2,14.3,6.3,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9
2005,0,Golden State Warriors,98.7,42.7,22.1,7.8,5.1,13.6,7.6,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8
2005,0,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,0,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1
2005,1,Minnesota Timberwolves,96.8,43.0,23.4,5.6,5.5,13.2,4.8,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4
2005,0,Indiana Pacers,93.0,40.1,18.2,7.5,4.4,14.3,6.6,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1
2005,0,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9
2005,1,Boston Celtics,101.3,40.8,22.1,8.1,5.2,15.8,5.3,Orlando Magic,99.5,43.7,19.3,7.7,5.4,16.1,3.9
2005,0,New Orleans Hornets,88.4,40.2,21.0,6.7,3.8,14.8,5.1,Denver Nuggets,99.5,42.0,23.9,9.1,6.0,14.9,3.9
2005,0,Cleveland Cavaliers,96.5,42.3,22.6,8.0,5.6,13.9,3.7,Los Angeles Clippers,95.7,41.9,23.2,7.3,5.1,15.7,2.8
2005,1,New York Knicks,97.3,41.0,20.3,7.7,3.2,14.7,5.4,Atlanta Hawks,92.7,41.9,19.7,7.7,4.2,16.1,3.7
2005,1,Toronto Raptors,99.7,40.1,20.4,7.6,3.9,13.3,7.9,Miami Heat,101.5,43.0,21.8,6.4,5.8,13.7,5.8
2005,0,Charlotte Bobcats,94.3,41.7,21.9,8.5,5.4,14.5,3.9,New Jersey Nets,91.4,39.5,21.6,7.9,3.8,14.2,5.3
2005,1,Sacramento Kings,103.7,42.4,24.5,8.2,3.9,13.1,6.4,Memphis Grizzlies,93.4,39.0,20.9,8.5,5.8,14.6,6.5
2005,1,Los Angeles Lakers,98.7,43.2,20.4,6.2,4.2,14.3,7.9,Milwaukee Bucks,97.2,41.3,21.0,6.5,3.5,13.8,4.0
2005,1,San Antonio Spurs,96.2,42.4,21.6,7.5,6.6,13.7,6.2,Dallas Mavericks,102.5,42.9,19.6,8.6,5.6,13.4,5.6
2005,1,Detroit Pistons,93.3,43.4,21.8,7.0,6.1,13.8,4.4,Houston Rockets,95.1,42.4,21.1,6.9,4.6,13.8,6.7
2005,1,Phoenix Suns,110.4,44.1,23.5,7.0,5.5,13.7,9.7,Utah Jazz,93.0,40.1,22.3,6.6,4.6,15.8,3.0
2005,0,Seattle SuperSonics,98.9,40.9,18.1,6.7,4.1,13.6,8.1,Portland Trail Blazers,92.9,41.1,21.0,7.1,6.6,16.0,5.1
2006,1,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7
2006,0,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,1,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,0,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,1,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,1,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,0,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8
2006,1,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8
2006,0,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,0,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,1,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,1,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,1,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,1,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,1,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,1,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
